208.79.49.fdb,2017-02-14 00:09:48,2017-02-14 00:14:15,268,583
54.172.181.cgg,2017-02-14 00:09:48,2017-02-14 00:13:50,243,4
65.254.225.aca,2017-02-14 00:09:48,2017-02-14 00:11:10,83,90
98.189.13.jdd,2017-02-14 00:09:48,2017-02-14 00:09:48,1,1
123.125.71.fca,2017-02-14 00:09:49,2017-02-14 00:14:04,256,4
207.45.240.ide,2017-02-14 00:09:49,2017-02-14 00:14:15,267,8
46.229.168.gjj,2017-02-14 00:09:49,2017-02-14 00:13:15,207,4
66.249.66.eib,2017-02-14 00:09:49,2017-02-14 00:09:49,1,1
83.80.149.bic,2017-02-14 00:09:49,2017-02-14 00:14:31,283,6
123.125.71.jbf,2017-02-14 00:09:50,2017-02-14 00:12:55,186,2
132.189.82.jcf,2017-02-14 00:09:50,2017-02-14 00:14:42,293,24
162.97.99.dgd,2017-02-14 00:09:50,2017-02-14 00:12:15,146,4
163.172.65.iae,2017-02-14 00:09:50,2017-02-14 00:09:50,1,1
163.172.71.jda,2017-02-14 00:09:50,2017-02-14 00:13:38,229,12
180.76.15.hjh,2017-02-14 00:09:50,2017-02-14 00:14:21,272,14
200.76.153.bhj,2017-02-14 00:09:50,2017-02-14 00:09:50,1,1
38.117.182.bbb,2017-02-14 00:09:50,2017-02-14 00:14:26,277,23
63.243.252.bch,2017-02-14 00:09:50,2017-02-14 00:09:50,1,1
65.208.151.ffb,2017-02-14 00:09:50,2017-02-14 00:10:20,31,2
69.191.249.bgg,2017-02-14 00:09:50,2017-02-14 00:14:08,259,19
69.191.249.caa,2017-02-14 00:09:50,2017-02-14 00:14:29,280,20
69.191.249.eaj,2017-02-14 00:09:50,2017-02-14 00:13:59,250,18
69.191.249.fhc,2017-02-14 00:09:50,2017-02-14 00:14:28,279,25
69.191.249.gge,2017-02-14 00:09:50,2017-02-14 00:14:28,279,15
69.191.249.ghe,2017-02-14 00:09:50,2017-02-14 00:14:10,261,21
69.191.249.gig,2017-02-14 00:09:50,2017-02-14 00:12:57,188,13
70.42.2.gjj,2017-02-14 00:09:50,2017-02-14 00:10:45,56,4
70.95.72.jdf,2017-02-14 00:09:50,2017-02-14 00:09:55,6,3
98.116.189.aba,2017-02-14 00:09:50,2017-02-14 00:10:06,17,2
104.155.131.ihh,2017-02-14 00:09:51,2017-02-14 00:14:45,295,12
107.77.200.fdi,2017-02-14 00:09:51,2017-02-14 00:13:02,192,6
163.172.66.eja,2017-02-14 00:09:51,2017-02-14 00:09:55,5,2
165.117.232.ecb,2017-02-14 00:09:51,2017-02-14 00:14:32,282,24
187.160.248.fdf,2017-02-14 00:09:51,2017-02-14 00:13:34,224,2
198.134.51.fca,2017-02-14 00:09:51,2017-02-14 00:12:09,139,4
38.100.231.fgi,2017-02-14 00:09:51,2017-02-14 00:14:40,290,16
40.128.143.caa,2017-02-14 00:09:51,2017-02-14 00:10:05,15,4
54.169.2.gbi,2017-02-14 00:09:51,2017-02-14 00:10:34,44,5
66.249.89.bff,2017-02-14 00:09:51,2017-02-14 00:09:51,1,1
69.191.249.bdh,2017-02-14 00:09:51,2017-02-14 00:14:01,251,13
69.191.249.cga,2017-02-14 00:09:51,2017-02-14 00:14:10,260,20
69.191.249.ijh,2017-02-14 00:09:51,2017-02-14 00:14:09,259,27
69.191.249.jag,2017-02-14 00:09:51,2017-02-14 00:14:10,260,13
104.155.175.fbb,2017-02-14 00:09:52,2017-02-14 00:14:08,257,9
123.125.71.ffb,2017-02-14 00:09:52,2017-02-14 00:13:47,236,4
128.59.187.hbh,2017-02-14 00:09:52,2017-02-14 00:09:52,1,1
164.132.161.fab,2017-02-14 00:09:52,2017-02-14 00:09:52,1,1
180.76.15.fcg,2017-02-14 00:09:52,2017-02-14 00:14:26,275,9
180.76.15.hbf,2017-02-14 00:09:52,2017-02-14 00:14:40,289,17
63.116.103.jde,2017-02-14 00:09:52,2017-02-14 00:14:26,275,11
123.125.71.ajg,2017-02-14 00:09:53,2017-02-14 00:09:53,1,1
123.126.113.iji,2017-02-14 00:09:53,2017-02-14 00:14:16,264,8
163.172.65.jid,2017-02-14 00:09:53,2017-02-14 00:09:53,1,1
180.76.15.eij,2017-02-14 00:09:53,2017-02-14 00:14:26,274,9
180.76.15.icd,2017-02-14 00:09:53,2017-02-14 00:14:25,273,16
209.237.237.hjf,2017-02-14 00:09:53,2017-02-14 00:14:30,278,41
38.104.254.iei,2017-02-14 00:09:53,2017-02-14 00:09:53,1,1
162.220.163.acc,2017-02-14 00:09:54,2017-02-14 00:14:00,247,7
162.220.163.ach,2017-02-14 00:09:54,2017-02-14 00:13:59,246,10
162.220.163.aha,2017-02-14 00:09:54,2017-02-14 00:14:00,247,8
162.220.163.ahd,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
162.220.163.beg,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
162.220.163.ecg,2017-02-14 00:09:54,2017-02-14 00:13:59,246,8
162.220.163.fca,2017-02-14 00:09:54,2017-02-14 00:13:59,246,8
162.220.163.fgi,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
162.220.163.fhf,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
162.220.163.fjb,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
162.220.163.gcd,2017-02-14 00:09:54,2017-02-14 00:14:00,247,7
162.220.163.iei,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
163.172.66.hbc,2017-02-14 00:09:54,2017-02-14 00:09:54,1,1
174.129.12.jcd,2017-02-14 00:09:54,2017-02-14 00:12:30,157,8
216.230.228.hee,2017-02-14 00:09:54,2017-02-14 00:09:59,6,2
31.31.74.chj,2017-02-14 00:09:54,2017-02-14 00:14:45,292,14
46.229.168.efi,2017-02-14 00:09:54,2017-02-14 00:10:21,28,2
66.23.230.bff,2017-02-14 00:09:54,2017-02-14 00:14:00,247,8
66.23.230.fgg,2017-02-14 00:09:54,2017-02-14 00:13:59,246,8
66.23.230.iji,2017-02-14 00:09:54,2017-02-14 00:13:59,246,7
66.249.66.iji,2017-02-14 00:09:54,2017-02-14 00:09:54,1,1
67.211.215.bhj,2017-02-14 00:09:54,2017-02-14 00:14:00,247,8
74.208.229.aje,2017-02-14 00:09:54,2017-02-14 00:13:59,246,5
108.45.172.baj,2017-02-14 00:09:55,2017-02-14 00:14:27,273,14
122.96.62.fdh,2017-02-14 00:09:55,2017-02-14 00:14:43,289,35
123.125.71.abb,2017-02-14 00:09:55,2017-02-14 00:14:05,251,2
162.220.162.aah,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.abb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.abc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.aje,2017-02-14 00:09:55,2017-02-14 00:14:00,246,10
162.220.162.bfc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.cdg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,9
162.220.162.ebi,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.eca,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.eci,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.eda,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.ede,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.efc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.ffb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.fhg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,10
162.220.162.fih,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.gch,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.gee,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.gfa,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.gfj,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.gjh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.hbc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.hfe,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.hji,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.ifh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.162.jeb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,9
162.220.162.jfd,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.162.jgj,2017-02-14 00:09:55,2017-02-14 00:14:00,246,11
162.220.162.jig,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.220.163.cac,2017-02-14 00:09:55,2017-02-14 00:13:59,245,7
162.220.163.dgd,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.163.fdh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.220.163.jdf,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
162.246.18.bff,2017-02-14 00:09:55,2017-02-14 00:14:00,246,9
162.246.18.fbb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.246.18.fgg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
162.246.18.ihf,2017-02-14 00:09:55,2017-02-14 00:14:00,246,9
162.246.18.iji,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
207.97.233.aha,2017-02-14 00:09:55,2017-02-14 00:14:27,273,7
209.123.65.eij,2017-02-14 00:09:55,2017-02-14 00:14:27,273,7
220.181.108.bfc,2017-02-14 00:09:55,2017-02-14 00:11:59,125,3
34.194.225.aah,2017-02-14 00:09:55,2017-02-14 00:09:55,1,1
54.250.145.acc,2017-02-14 00:09:55,2017-02-14 00:14:30,276,21
54.81.0.dif,2017-02-14 00:09:55,2017-02-14 00:14:33,279,28
64.85.139.ihf,2017-02-14 00:09:55,2017-02-14 00:13:20,206,9
66.226.160.jda,2017-02-14 00:09:55,2017-02-14 00:14:28,274,14
66.23.230.fbb,2017-02-14 00:09:55,2017-02-14 00:13:59,245,7
66.249.64.hjf,2017-02-14 00:09:55,2017-02-14 00:14:40,286,13
67.211.210.aba,2017-02-14 00:09:55,2017-02-14 00:14:01,247,51
67.211.210.abf,2017-02-14 00:09:55,2017-02-14 00:14:01,247,63
67.211.210.bji,2017-02-14 00:09:55,2017-02-14 00:14:01,247,74
67.211.210.ceb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,44
67.211.210.djf,2017-02-14 00:09:55,2017-02-14 00:14:01,247,89
67.211.210.edd,2017-02-14 00:09:55,2017-02-14 00:14:01,247,52
67.211.210.fab,2017-02-14 00:09:55,2017-02-14 00:14:00,246,78
67.211.210.fcg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,53
67.211.210.fed,2017-02-14 00:09:55,2017-02-14 00:14:01,247,44
67.211.210.fjf,2017-02-14 00:09:55,2017-02-14 00:14:00,246,60
67.211.210.haa,2017-02-14 00:09:55,2017-02-14 00:14:00,246,60
67.211.210.ide,2017-02-14 00:09:55,2017-02-14 00:14:01,247,83
67.211.210.igj,2017-02-14 00:09:55,2017-02-14 00:14:00,246,56
67.211.210.jda,2017-02-14 00:09:55,2017-02-14 00:14:01,247,59
67.211.210.jde,2017-02-14 00:09:55,2017-02-14 00:14:01,247,39
67.211.210.jdj,2017-02-14 00:09:55,2017-02-14 00:14:00,246,80
67.211.210.jhd,2017-02-14 00:09:55,2017-02-14 00:14:01,247,41
67.211.210.jij,2017-02-14 00:09:55,2017-02-14 00:14:00,246,60
67.211.215.bah,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
67.211.215.caf,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.215.efi,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.215.fjc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.215.geh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.215.hhg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.215.jga,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.baj,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
67.211.216.bid,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.bjh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.ccg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.ddh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
67.211.216.ebg,2017-02-14 00:09:55,2017-02-14 00:14:00,246,9
67.211.216.ehd,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.fdb,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
67.211.216.ihd,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.ihh,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
67.211.216.jfc,2017-02-14 00:09:55,2017-02-14 00:14:00,246,10
67.211.216.jii,2017-02-14 00:09:55,2017-02-14 00:14:00,246,8
67.211.216.jja,2017-02-14 00:09:55,2017-02-14 00:14:00,246,7
69.191.249.chj,2017-02-14 00:09:55,2017-02-14 00:14:10,256,13
70.67.193.jbj,2017-02-14 00:09:55,2017-02-14 00:14:10,256,10
72.80.92.aig,2017-02-14 00:09:55,2017-02-14 00:14:03,249,10
74.201.153.bgg,2017-02-14 00:09:55,2017-02-14 00:14:08,254,12
74.93.219.aie,2017-02-14 00:09:55,2017-02-14 00:14:27,273,14
163.172.64.bjh,2017-02-14 00:09:56,2017-02-14 00:09:56,1,1
204.52.175.jdd,2017-02-14 00:09:56,2017-02-14 00:14:07,252,36
207.182.129.dad,2017-02-14 00:09:56,2017-02-14 00:14:00,245,5
209.185.43.dgd,2017-02-14 00:09:56,2017-02-14 00:14:31,276,14
4.31.196.bbb,2017-02-14 00:09:56,2017-02-14 00:10:07,12,2
67.211.215.aej,2017-02-14 00:09:56,2017-02-14 00:14:00,245,7
67.211.215.cfi,2017-02-14 00:09:56,2017-02-14 00:14:00,245,7
67.211.215.fef,2017-02-14 00:09:56,2017-02-14 00:14:00,245,7
67.211.215.gai,2017-02-14 00:09:56,2017-02-14 00:14:00,245,7
72.234.116.hbh,2017-02-14 00:09:56,2017-02-14 00:14:35,280,59
107.170.205.bch,2017-02-14 00:09:57,2017-02-14 00:14:04,248,40
123.125.71.gch,2017-02-14 00:09:57,2017-02-14 00:09:57,1,1
172.89.56.ecb,2017-02-14 00:09:57,2017-02-14 00:14:02,246,5
180.76.15.ehg,2017-02-14 00:09:57,2017-02-14 00:14:38,282,14
198.134.51.fhf,2017-02-14 00:09:57,2017-02-14 00:13:53,237,13
35.165.139.chj,2017-02-14 00:09:57,2017-02-14 00:14:42,286,86
51.255.65.gae,2017-02-14 00:09:57,2017-02-14 00:09:57,1,1
64.20.4.cjj,2017-02-14 00:09:57,2017-02-14 00:10:03,7,2
71.6.32.fib,2017-02-14 00:09:57,2017-02-14 00:10:48,52,3
93.188.37.cih,2017-02-14 00:09:57,2017-02-14 00:09:57,1,2
123.125.71.aah,2017-02-14 00:09:58,2017-02-14 00:14:04,247,4
123.125.71.bch,2017-02-14 00:09:58,2017-02-14 00:11:41,104,3
123.125.71.eca,2017-02-14 00:09:58,2017-02-14 00:14:05,248,4
123.125.71.fjc,2017-02-14 00:09:58,2017-02-14 00:12:09,132,2
123.125.71.hji,2017-02-14 00:09:58,2017-02-14 00:10:48,51,2
14.0.225.gee,2017-02-14 00:09:58,2017-02-14 00:11:55,118,4
163.172.65.acc,2017-02-14 00:09:58,2017-02-14 00:09:58,1,1
164.132.161.fha,2017-02-14 00:09:58,2017-02-14 00:11:07,70,2
180.76.15.bgd,2017-02-14 00:09:58,2017-02-14 00:14:28,271,11
180.76.15.fie,2017-02-14 00:09:58,2017-02-14 00:14:18,261,9
199.67.131.fbb,2017-02-14 00:09:58,2017-02-14 00:09:58,1,1
202.90.204.hjf,2017-02-14 00:09:58,2017-02-14 00:13:05,188,6
207.38.191.egd,2017-02-14 00:09:58,2017-02-14 00:12:22,145,4
208.87.234.gge,2017-02-14 00:09:58,2017-02-14 00:13:20,203,6
220.181.108.cib,2017-02-14 00:09:58,2017-02-14 00:14:11,254,4
38.125.121.eja,2017-02-14 00:09:58,2017-02-14 00:10:00,3,2
61.238.174.ijh,2017-02-14 00:09:58,2017-02-14 00:09:58,1,1
98.22.220.geh,2017-02-14 00:09:58,2017-02-14 00:09:58,1,1
123.125.71.aha,2017-02-14 00:09:59,2017-02-14 00:12:15,137,2
123.125.71.bhe,2017-02-14 00:09:59,2017-02-14 00:11:13,75,4
123.125.71.cgg,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
123.125.71.cha,2017-02-14 00:09:59,2017-02-14 00:14:43,285,4
180.76.15.fjf,2017-02-14 00:09:59,2017-02-14 00:14:04,246,8
208.184.109.ggf,2017-02-14 00:09:59,2017-02-14 00:10:00,2,2
220.181.108.abc,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
220.181.108.aca,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
220.181.108.bhe,2017-02-14 00:09:59,2017-02-14 00:14:41,283,3
220.181.108.caf,2017-02-14 00:09:59,2017-02-14 00:14:00,242,2
220.181.108.dda,2017-02-14 00:09:59,2017-02-14 00:09:59,1,2
220.181.108.fgg,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
220.181.108.jhi,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
4.31.98.fdf,2017-02-14 00:09:59,2017-02-14 00:10:16,18,2
51.255.65.fha,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
73.211.178.ijh,2017-02-14 00:09:59,2017-02-14 00:09:59,1,1
75.126.204.cfi,2017-02-14 00:09:59,2017-02-14 00:14:30,272,14
106.38.241.aca,2017-02-14 00:10:00,2017-02-14 00:14:07,248,4
122.56.70.aah,2017-02-14 00:10:00,2017-02-14 00:10:00,1,1
163.172.66.fhf,2017-02-14 00:10:00,2017-02-14 00:10:00,1,1
164.132.159.gig,2017-02-14 00:10:00,2017-02-14 00:14:42,283,12
170.74.231.eja,2017-02-14 00:10:00,2017-02-14 00:10:04,5,2
170.74.231.jda,2017-02-14 00:10:00,2017-02-14 00:11:26,87,3
184.172.134.cjj,2017-02-14 00:10:00,2017-02-14 00:13:04,185,20
216.82.251.fad,2017-02-14 00:10:00,2017-02-14 00:11:32,93,3
220.181.108.fih,2017-02-14 00:10:00,2017-02-14 00:13:37,218,2
51.255.66.bgj,2017-02-14 00:10:00,2017-02-14 00:10:00,1,2
52.17.93.dda,2017-02-14 00:10:00,2017-02-14 00:14:45,286,361
54.93.79.iei,2017-02-14 00:10:00,2017-02-14 00:14:00,241,5
63.243.252.hec,2017-02-14 00:10:00,2017-02-14 00:10:00,1,1
67.111.227.bbb,2017-02-14 00:10:00,2017-02-14 00:14:16,257,5
69.16.233.gfa,2017-02-14 00:10:00,2017-02-14 00:14:16,257,5
69.181.68.bcf,2017-02-14 00:10:00,2017-02-14 00:10:20,21,3
73.15.90.jeb,2017-02-14 00:10:00,2017-02-14 00:13:28,209,22
123.126.113.ahf,2017-02-14 00:10:01,2017-02-14 00:14:43,283,8
129.2.180.cdg,2017-02-14 00:10:01,2017-02-14 00:14:35,275,3
164.107.108.dfg,2017-02-14 00:10:01,2017-02-14 00:10:01,1,1
180.76.15.ahg,2017-02-14 00:10:01,2017-02-14 00:14:02,242,6
180.76.15.dff,2017-02-14 00:10:01,2017-02-14 00:13:43,223,7
180.76.15.fbb,2017-02-14 00:10:01,2017-02-14 00:14:45,285,8
46.18.80.jdd,2017-02-14 00:10:01,2017-02-14 00:10:04,4,2
5.9.119.eca,2017-02-14 00:10:01,2017-02-14 00:14:31,271,14
64.238.132.jhd,2017-02-14 00:10:01,2017-02-14 00:14:02,242,30
69.196.253.bch,2017-02-14 00:10:01,2017-02-14 00:14:40,280,19
104.241.53.abc,2017-02-14 00:10:02,2017-02-14 00:14:26,265,11
123.125.71.gee,2017-02-14 00:10:02,2017-02-14 00:12:17,136,5
130.160.194.eag,2017-02-14 00:10:02,2017-02-14 00:10:02,1,1
164.132.161.jdj,2017-02-14 00:10:02,2017-02-14 00:11:49,108,2
216.182.174.jdd,2017-02-14 00:10:02,2017-02-14 00:14:33,272,7
23.233.129.ide,2017-02-14 00:10:02,2017-02-14 00:10:02,1,1
35.166.250.bdc,2017-02-14 00:10:02,2017-02-14 00:11:20,79,300
54.234.180.ged,2017-02-14 00:10:02,2017-02-14 00:14:33,272,28
63.243.252.efc,2017-02-14 00:10:02,2017-02-14 00:10:02,1,1
69.89.31.jfg,2017-02-14 00:10:02,2017-02-14 00:10:45,44,82
70.183.26.gig,2017-02-14 00:10:02,2017-02-14 00:10:04,3,2
70.32.112.aab,2017-02-14 00:10:02,2017-02-14 00:10:14,13,38
72.14.186.aje,2017-02-14 00:10:02,2017-02-14 00:14:03,242,14
76.88.80.eff,2017-02-14 00:10:02,2017-02-14 00:10:04,3,12
87.106.32.gae,2017-02-14 00:10:02,2017-02-14 00:10:04,3,32
104.239.230.fgd,2017-02-14 00:10:03,2017-02-14 00:14:07,245,170
104.239.231.fab,2017-02-14 00:10:03,2017-02-14 00:14:08,246,170
158.69.116.fca,2017-02-14 00:10:03,2017-02-14 00:10:12,10,52
159.220.78.eag,2017-02-14 00:10:03,2017-02-14 00:13:41,219,14
164.132.161.jdd,2017-02-14 00:10:03,2017-02-14 00:10:03,1,1
51.255.65.jbf,2017-02-14 00:10:03,2017-02-14 00:10:03,1,1
68.70.89.edd,2017-02-14 00:10:03,2017-02-14 00:10:03,1,1
8.20.51.jdi,2017-02-14 00:10:03,2017-02-14 00:10:06,4,2
85.10.208.iji,2017-02-14 00:10:03,2017-02-14 00:10:06,4,18
164.132.161.fef,2017-02-14 00:10:04,2017-02-14 00:13:50,227,3
170.74.248.ech,2017-02-14 00:10:04,2017-02-14 00:11:21,78,5
176.27.125.jhf,2017-02-14 00:10:04,2017-02-14 00:10:47,44,2
213.52.196.fef,2017-02-14 00:10:04,2017-02-14 00:14:35,272,37
38.122.8.cjj,2017-02-14 00:10:04,2017-02-14 00:10:06,3,2
4.14.186.hbh,2017-02-14 00:10:04,2017-02-14 00:10:04,1,1
54.210.147.cib,2017-02-14 00:10:04,2017-02-14 00:10:04,1,1
54.89.226.aji,2017-02-14 00:10:04,2017-02-14 00:13:59,236,4
71.199.9.ddh,2017-02-14 00:10:04,2017-02-14 00:14:34,271,14
124.250.34.jdd,2017-02-14 00:10:05,2017-02-14 00:14:09,245,12
137.159.138.bdh,2017-02-14 00:10:05,2017-02-14 00:11:38,94,3
198.200.194.jic,2017-02-14 00:10:05,2017-02-14 00:14:06,242,14
198.86.77.jbh,2017-02-14 00:10:05,2017-02-14 00:10:38,34,3
51.255.65.djf,2017-02-14 00:10:05,2017-02-14 00:10:05,1,1
54.81.49.iah,2017-02-14 00:10:05,2017-02-14 00:14:05,241,12
64.140.243.cgg,2017-02-14 00:10:05,2017-02-14 00:14:03,239,6
12.187.116.ejd,2017-02-14 00:10:06,2017-02-14 00:12:54,169,10
123.125.71.jga,2017-02-14 00:10:06,2017-02-14 00:10:06,1,1
124.250.34.iei,2017-02-14 00:10:06,2017-02-14 00:14:07,242,10
136.243.36.fcf,2017-02-14 00:10:06,2017-02-14 00:14:43,278,8
164.132.161.jdf,2017-02-14 00:10:06,2017-02-14 00:10:06,1,1
180.76.15.jda,2017-02-14 00:10:06,2017-02-14 00:13:29,204,3
47.150.217.caf,2017-02-14 00:10:06,2017-02-14 00:10:14,9,2
5.249.148.cha,2017-02-14 00:10:06,2017-02-14 00:14:06,241,20
52.3.85.geh,2017-02-14 00:10:06,2017-02-14 00:14:07,242,14
52.34.185.gjh,2017-02-14 00:10:06,2017-02-14 00:10:06,1,4
54.174.4.bhf,2017-02-14 00:10:06,2017-02-14 00:10:06,1,1
69.114.206.dff,2017-02-14 00:10:06,2017-02-14 00:14:10,245,5
69.130.254.fdi,2017-02-14 00:10:06,2017-02-14 00:10:06,1,1
70.184.178.agj,2017-02-14 00:10:06,2017-02-14 00:12:26,141,4
74.205.127.fhf,2017-02-14 00:10:06,2017-02-14 00:10:08,3,12
122.15.149.cih,2017-02-14 00:10:07,2017-02-14 00:10:07,1,1
123.125.71.haa,2017-02-14 00:10:07,2017-02-14 00:10:55,49,2
129.253.54.efi,2017-02-14 00:10:07,2017-02-14 00:14:11,245,20
163.172.65.ceb,2017-02-14 00:10:07,2017-02-14 00:10:07,1,1
164.132.161.fed,2017-02-14 00:10:07,2017-02-14 00:11:50,104,2
184.13.148.eih,2017-02-14 00:10:07,2017-02-14 00:10:07,1,1
45.55.8.bdh,2017-02-14 00:10:07,2017-02-14 00:10:51,45,34
52.207.110.ede,2017-02-14 00:10:07,2017-02-14 00:10:20,14,4
69.74.255.aca,2017-02-14 00:10:07,2017-02-14 00:10:20,14,2
137.99.150.eaj,2017-02-14 00:10:08,2017-02-14 00:14:44,277,52
163.172.66.jig,2017-02-14 00:10:08,2017-02-14 00:10:08,1,1
180.76.15.ceb,2017-02-14 00:10:08,2017-02-14 00:14:45,278,11
180.76.15.jde,2017-02-14 00:10:08,2017-02-14 00:13:47,220,7
192.135.123.edd,2017-02-14 00:10:08,2017-02-14 00:14:33,266,24
52.90.146.fgi,2017-02-14 00:10:08,2017-02-14 00:10:08,1,1
66.249.64.fjb,2017-02-14 00:10:08,2017-02-14 00:10:08,1,2
123.125.71.aej,2017-02-14 00:10:09,2017-02-14 00:13:49,221,6
163.172.64.dii,2017-02-14 00:10:09,2017-02-14 00:10:09,1,1
205.178.67.haa,2017-02-14 00:10:09,2017-02-14 00:10:11,3,2
34.194.159.ijh,2017-02-14 00:10:09,2017-02-14 00:14:02,234,10
54.158.52.haa,2017-02-14 00:10:09,2017-02-14 00:14:09,241,10
98.173.144.bhf,2017-02-14 00:10:09,2017-02-14 00:10:09,1,1
123.125.71.acc,2017-02-14 00:10:10,2017-02-14 00:14:34,265,2
155.201.34.gjc,2017-02-14 00:10:10,2017-02-14 00:13:52,223,3
180.76.15.aea,2017-02-14 00:10:10,2017-02-14 00:13:51,222,5
180.76.15.iji,2017-02-14 00:10:10,2017-02-14 00:12:09,120,3
221.6.24.ijh,2017-02-14 00:10:10,2017-02-14 00:10:13,4,6
54.202.50.ecg,2017-02-14 00:10:10,2017-02-14 00:10:19,10,2
69.156.56.fjf,2017-02-14 00:10:10,2017-02-14 00:11:55,106,7
104.129.192.caf,2017-02-14 00:10:11,2017-02-14 00:14:05,235,2
112.64.70.hgh,2017-02-14 00:10:11,2017-02-14 00:14:28,258,5
150.61.31.bah,2017-02-14 00:10:11,2017-02-14 00:10:23,13,3
174.79.27.eib,2017-02-14 00:10:11,2017-02-14 00:10:34,24,5
199.227.96.abh,2017-02-14 00:10:11,2017-02-14 00:12:07,117,2
207.46.13.jie,2017-02-14 00:10:11,2017-02-14 00:10:11,1,1
220.181.108.eci,2017-02-14 00:10:11,2017-02-14 00:13:59,229,3
35.161.17.ejd,2017-02-14 00:10:11,2017-02-14 00:13:50,220,36
4.30.145.fgd,2017-02-14 00:10:11,2017-02-14 00:14:17,247,4
51.255.65.ajc,2017-02-14 00:10:11,2017-02-14 00:10:11,1,1
63.99.29.bji,2017-02-14 00:10:11,2017-02-14 00:10:12,2,2
96.29.210.gfa,2017-02-14 00:10:11,2017-02-14 00:10:41,31,3
159.53.78.egd,2017-02-14 00:10:12,2017-02-14 00:10:18,7,2
163.172.64.bhg,2017-02-14 00:10:12,2017-02-14 00:11:32,81,2
198.135.125.jga,2017-02-14 00:10:12,2017-02-14 00:11:09,58,3
